date,co2,no_co2,spinup
015510,293.468888013,293.448034425,290.509449012
015511,289.649298609,289.629142461,286.658803209
015512,284.965228944,284.939260201,281.976567427
015601,281.292771186,281.280499266,278.314901777
015602,280.146175506,280.152636116,277.133997674
015603,281.323338938,281.331777912,278.296608612
015604,284.851572023,284.873992711,281.851103295
015605,289.542071948,289.541620568,286.546272723
015606,292.93155053,292.891657875,289.908980625
015607,295.486499831,295.44215282,292.469669222
015608,296.482165805,296.455170226,293.460447295
015609,295.943647263,295.924555805,292.95181374
015610,293.410061515,293.38637847,290.456108252
015611,289.678289418,289.65955128,286.709162469
015612,284.422455141,284.401150229,281.412253114
015701,281.392554703,281.380538187,278.438915797
015702,279.890809041,279.902671324,276.855388825
015703,281.224514046,281.234251049,278.198688918
015704,284.658696026,284.683609173,281.651626255
015705,288.895681462,288.906427617,285.873971802
015706,292.424130142,292.39682682,289.398203515
015707,295.009113621,294.972335668,291.989137854
015708,296.337907856,296.317278218,293.319097392
015709,295.709430078,295.701942157,292.723501204
015710,293.384587699,293.371674379,290.437193579
015711,289.681277832,289.671469525,286.711256028
015712,284.269292323,284.2609716,281.265560575
015801,280.910373742,280.908294642,277.909547209
015802,280.220174827,280.231835142,277.207484406
015803,281.526691977,281.552870471,278.524936885
015804,284.252140709,284.286930386,281.240916939
015805,288.932605614,288.946281616,285.915675038
015806,292.614917063,292.594779734,289.594838206
015807,295.254672285,295.224547245,292.239033111
015808,296.394988247,296.374788697,293.374598072
015809,295.723154216,295.715099753,292.735052433
015810,293.57332135,293.568785269,290.631511582
015811,289.573736222,289.567385602,286.604034923
015812,284.582298704,284.559378507,281.571747709
015901,281.110273946,281.097466421,278.1237825
015902,279.76784642,279.779837009,276.724887981
015903,281.555091919,281.569899316,278.528677489
015904,284.572412882,284.60470325,281.554042009
015905,288.844200076,288.856677011,285.819977489
015906,292.517062564,292.493936828,289.490941563
015907,295.132434568,295.101017304,292.113460808
015908,296.348586408,296.329288437,293.329026937
015909,295.915969548,295.914158777,292.935511528
015910,293.510429615,293.503140708,290.563481569
