date,co2,no_co2,spinup
015506,136.262439119,111.652856843,108.119386559
015507,144.420764208,118.001734132,114.329849216
015508,146.231443541,118.750525553,115.873527926
015509,145.591483392,118.002741522,115.449946624
015510,146.714883012,119.056120847,116.523014371
015511,146.438991515,118.984129195,115.925955665
015512,140.004123855,113.287058231,109.54971581
015601,136.243757314,109.525560679,106.09976988
015602,132.554197355,106.576472513,103.183728462
015603,129.945692759,104.636301238,101.127570651
015604,130.12296489,104.601362034,101.08287439
015605,131.013440949,105.733095655,102.258593145
015606,139.437591902,112.824179186,109.060029484
015607,147.231012153,118.815437128,114.813240358
015608,149.151177198,119.425829527,116.399591166
015609,148.404885313,119.067622587,116.176517259
015610,149.416941921,120.120449707,117.193191567
015611,149.4842103,119.807611856,116.714347819
015612,142.919513216,113.985686148,110.444391793
015701,138.654313805,110.086713099,106.619552709
015702,134.964334814,106.825749939,103.521619719
015703,132.643786186,105.536632587,102.165534859
015704,132.456920184,105.279157088,101.770938078
015705,133.274066988,105.931005875,102.668850259
015706,140.740886596,112.241930485,108.403921604
015707,149.652362608,118.966215137,114.97134249
015708,151.710171811,119.943567067,116.872457323
015709,150.909529065,119.21619496,116.414539798
015710,151.576625208,119.906170109,117.213785194
015711,151.249909704,119.573792175,116.541348382
015712,144.352830864,113.431038704,109.857303229
015801,140.109365995,110.219126741,106.62585929
015802,136.755661339,107.499827085,104.064648807
015803,134.702713885,105.782387572,102.259786143
015804,133.707360155,105.120759438,101.507908577
015805,134.590846691,106.142070675,102.734856118
015806,142.392282808,112.394178535,108.798404867
015807,150.530267486,118.445777418,114.608357333
015808,152.403340159,119.456123874,116.352343847
015809,151.834421244,118.976148977,116.09428554
015810,152.490926435,119.53486967,116.772795541
015811,152.16397475,119.2287756,116.279157034
015812,145.337649754,113.701953786,110.05715461
015901,141.407246211,110.764928152,106.979172477
015902,137.574479564,107.559528973,103.983262685
015903,135.09785223,105.801290638,102.302932161
015904,134.930716232,105.50577876,101.955429408
015905,135.433158034,106.044242603,102.656080143
015906,143.340248795,112.712864873,109.017869906
015907,151.966018085,119.145202218,115.223944396
015908,154.307926621,120.341753549,117.239323455
015909,153.521636494,119.483777783,116.698186056
015910,153.943540292,120.004389012,117.388923582
015911,153.941361292,120.078747022,116.870412718
015912,146.783385774,114.070340518,110.481445075
016001,142.638081899,110.790844952,107.193034715
016002,138.604708948,107.6222274,104.223723049
016003,136.597573931,106.218262115,102.865167594
016004,136.011348429,105.663733624,102.155738924
016005,137.237791238,107.109527125,103.804386418
016006,145.276497639,113.558445506,109.948117589
016007,153.104131569,119.405880537,115.491924815
016008,154.910415956,120.128729801,116.957116248
016009,153.970942012,119.47927068,116.662408221
016010,154.832243373,120.335568441,117.516879789
016011,154.575939505,119.847335563,116.654508127
016012,147.402991267,113.879626314,110.136558464
016101,143.119816756,110.447736076,106.822743619
016102,139.205813055,107.323060271,103.926161244
016103,137.144455069,105.969487327,102.389368206
016104,136.266268781,104.918998294,101.441214209
016105,137.161695706,106.204817329,102.860625202
016106,145.31839234,113.048132494,109.29270478
016107,153.41262275,118.84720397,115.000908549
016108,154.784682946,119.094526385,116.126102853
016109,153.585987079,117.918318671,115.417946849
016110,154.203006476,118.919594831,116.35199277
016111,153.72341761,118.575020143,115.597949726
016112,146.517739493,112.45800017,109.017201949
016201,142.186879298,109.002147617,105.619934624
016202,138.362849982,106.101269541,102.96540668
016203,135.937004706,104.458137975,101.26743281
016204,135.42549781,103.822336369,100.596836336
016205,135.829220851,104.343193207,101.283353331
016206,142.756130526,110.031751905,106.876690964
016207,151.497526173,116.582425992,112.976800364
016208,153.943413955,118.108656034,115.32066571
016209,153.243836242,117.51031052,115.040166664
016210,153.939064883,118.627840073,116.044117133
016211,153.533974107,118.252042104,115.299227629
016212,145.864398845,112.007051429,108.397055454
016301,141.791906488,108.787802436,105.172868911
016302,138.235798467,106.287723451,102.889891718
016303,136.13846691,104.382645572,100.969953836
016304,136.129375608,104.483242756,100.882704435
016305,136.675007565,105.501535833,102.142135736
016306,145.064338843,112.398382744,108.834897116
016307,152.974036556,118.271922117,114.390672617
016308,154.839135989,119.026570779,116.053142006
016309,153.692479843,117.97908806,115.242221246
016310,153.941201061,118.156949267,115.596646888
016311,153.588896229,118.256139229,115.258433454
016312,146.620375351,112.367043089,108.770760897
016401,142.038651696,108.527550259,105.175889436
016402,138.294812552,105.627201553,102.408296739
016403,136.621687179,104.033813706,100.754429026
016404,135.760282732,103.602224496,100.247651908
016405,136.766390071,104.925810684,101.713768204
016406,144.225204888,110.539965424,107.303300175
016407,152.148847246,116.217403146,112.836804002
016408,153.896819433,117.076300049,114.52545802
016409,152.775459179,116.14886991,113.848636138
016410,153.288356761,116.731968898,114.649309108
016411,152.550369545,116.025039599,113.665749928
016412,145.464498094,110.41251514,107.325944987
016501,141.618261795,107.68667189,104.534003158
016502,137.873172287,104.560339358,101.728713765
016503,135.777265294,102.910165966,100.076936729
016504,134.874827842,102.388917385,99.4365286755
016505,135.954028748,103.646767935,100.533996892
016506,143.379340368,109.684283802,106.512667342
016507,151.991530789,116.439039184,112.935768895
016508,154.134919446,117.456876823,114.819899698
016509,153.593912244,116.979675377,114.524156953
016510,154.219961741,117.866842023,115.42956182
016511,153.519907366,117.368602603,114.626262485
016512,146.47440164,111.905186305,108.425026344
016601,142.346270548,108.74585322,105.362871813
