date,co2,no_co2,spinup
015102,2.7639461893,2.7639461893,2.7639461893
015103,2.70815949505,2.70815949505,2.70815949505
015104,2.7824604271,2.7824604271,2.7824604271
015105,2.6308875933,2.6308875933,2.6308875933
015106,2.53682158976,2.53682158976,2.53682158976
015107,2.52897508955,2.52897508955,2.52897508955
015108,2.59724769191,2.59724769191,2.59724769191
015109,2.52391180629,2.52391180629,2.52391180629
015110,2.48410353241,2.48410353241,2.48410353241
015111,2.56577815604,2.56577815604,2.56577815604
015112,2.69499829608,2.69499829608,2.69499829608
015201,2.77453346043,2.77453346043,2.77453346043
015202,2.7639461893,2.7639461893,2.7639461893
015203,2.70815949505,2.70815949505,2.70815949505
015204,2.7824604271,2.7824604271,2.7824604271
015205,2.6308875933,2.6308875933,2.6308875933
015206,2.53682158976,2.53682158976,2.53682158976
015207,2.52897508955,2.52897508955,2.52897508955
015208,2.59724769191,2.59724769191,2.59724769191
015209,2.52391180629,2.52391180629,2.52391180629
015210,2.48410353241,2.48410353241,2.48410353241
015211,2.56577815604,2.56577815604,2.56577815604
015212,2.69499829608,2.69499829608,2.69499829608
015301,2.77453346043,2.77453346043,2.77453346043
015302,2.7639461893,2.7639461893,2.7639461893
015303,2.70815949505,2.70815949505,2.70815949505
015304,2.7824604271,2.7824604271,2.7824604271
015305,2.6308875933,2.6308875933,2.6308875933
015306,2.53682158976,2.53682158976,2.53682158976
015307,2.52897508955,2.52897508955,2.52897508955
015308,2.59724769191,2.59724769191,2.59724769191
015309,2.52391180629,2.52391180629,2.52391180629
015310,2.48410353241,2.48410353241,2.48410353241
015311,2.56577815604,2.56577815604,2.56577815604
015312,2.69499829608,2.69499829608,2.69499829608
015401,2.77453346043,2.77453346043,2.77453346043
015402,2.7639461893,2.7639461893,2.7639461893
015403,2.70815949505,2.70815949505,2.70815949505
015404,2.7824604271,2.7824604271,2.7824604271
015405,2.6308875933,2.6308875933,2.6308875933
015406,2.53682158976,2.53682158976,2.53682158976
015407,2.52897508955,2.52897508955,2.52897508955
015408,2.59724769191,2.59724769191,2.59724769191
015409,2.52391180629,2.52391180629,2.52391180629
015410,2.48410353241,2.48410353241,2.48410353241
015411,2.56577815604,2.56577815604,2.56577815604
015412,2.69499829608,2.69499829608,2.69499829608
015501,2.77453346043,2.77453346043,2.77453346043
015502,2.7639461893,2.7639461893,2.7639461893
015503,2.70815949505,2.70815949505,2.70815949505
015504,2.7824604271,2.7824604271,2.7824604271
015505,2.6308875933,2.6308875933,2.6308875933
015506,2.53682158976,2.53682158976,2.53682158976
015507,2.52897508955,2.52897508955,2.52897508955
015508,2.59724769191,2.59724769191,2.59724769191
015509,2.52391180629,2.52391180629,2.52391180629
015510,2.48410353241,2.48410353241,2.48410353241
015511,2.56577815604,2.56577815604,2.56577815604
015512,2.69499829608,2.69499829608,2.69499829608
015601,2.77453346043,2.77453346043,2.77453346043
015602,2.7639461893,2.7639461893,2.7639461893
015603,2.70815949505,2.70815949505,2.70815949505
015604,2.7824604271,2.7824604271,2.7824604271
015605,2.6308875933,2.6308875933,2.6308875933
015606,2.53682158976,2.53682158976,2.53682158976
015607,2.52897508955,2.52897508955,2.52897508955
015608,2.59724769191,2.59724769191,2.59724769191
015609,2.52391180629,2.52391180629,2.52391180629
015610,2.48410353241,2.48410353241,2.48410353241
015611,2.56577815604,2.56577815604,2.56577815604
015612,2.69499829608,2.69499829608,2.69499829608
015701,2.77453346043,2.77453346043,2.77453346043
015702,2.7639461893,2.7639461893,2.7639461893
015703,2.70815949505,2.70815949505,2.70815949505
015704,2.7824604271,2.7824604271,2.7824604271
015705,2.6308875933,2.6308875933,2.6308875933
015706,2.53682158976,2.53682158976,2.53682158976
015707,2.52897508955,2.52897508955,2.52897508955
015708,2.59724769191,2.59724769191,2.59724769191
015709,2.52391180629,2.52391180629,2.52391180629
015710,2.48410353241,2.48410353241,2.48410353241
015711,2.56577815604,2.56577815604,2.56577815604
015712,2.69499829608,2.69499829608,2.69499829608
015801,2.77453346043,2.77453346043,2.77453346043
015802,2.7639461893,2.7639461893,2.7639461893
015803,2.70815949505,2.70815949505,2.70815949505
015804,2.7824604271,2.7824604271,2.7824604271
015805,2.6308875933,2.6308875933,2.6308875933
015806,2.53682158976,2.53682158976,2.53682158976
015807,2.52897508955,2.52897508955,2.52897508955
015808,2.59724769191,2.59724769191,2.59724769191
015809,2.52391180629,2.52391180629,2.52391180629
015810,2.48410353241,2.48410353241,2.48410353241
015811,2.56577815604,2.56577815604,2.56577815604
015812,2.69499829608,2.69499829608,2.69499829608
015901,2.77453346043,2.77453346043,2.77453346043
015902,2.7639461893,2.7639461893,2.7639461893
015903,2.70815949505,2.70815949505,2.70815949505
015904,2.7824604271,2.7824604271,2.7824604271
015905,2.6308875933,2.6308875933,2.6308875933
015906,2.53682158976,2.53682158976,2.53682158976
015907,2.52897508955,2.52897508955,2.52897508955
015908,2.59724769191,2.59724769191,2.59724769191
015909,2.52391180629,2.52391180629,2.52391180629
015910,2.48410353241,2.48410353241,2.48410353241
015911,2.56577815604,2.56577815604,2.56577815604
015912,2.69499829608,2.69499829608,2.69499829608
016001,2.77453346043,2.77453346043,2.77453346043
016002,2.7639461893,2.7639461893,2.7639461893
016003,2.70815949505,2.70815949505,2.70815949505
016004,2.7824604271,2.7824604271,2.7824604271
016005,2.6308875933,2.6308875933,2.6308875933
016006,2.53682158976,2.53682158976,2.53682158976
016007,2.52897508955,2.52897508955,2.52897508955
016008,2.59724769191,2.59724769191,2.59724769191
016009,2.52391180629,2.52391180629,2.52391180629
