date,co2,no_co2,spinup
016004,75.5732322665,26.8946240386,26.8946240386
016005,75.5531527797,26.8874782479,26.8874782479
016006,75.5911332593,26.9009945408,26.9009945408
016007,75.5407863476,26.8830773437,26.8830773437
016008,75.4892813923,26.8647480134,26.8647480134
016009,75.5102999356,26.8722279938,26.8722279938
016010,75.584897561,26.8987754176,26.8987754176
016011,75.6174572817,26.9103626052,26.9103626052
016012,75.7009110204,26.9400617101,26.9400617101
016101,75.6507453268,26.9222089823,26.9222089823
016102,75.6278145009,26.9140484878,26.9140484878
016103,75.6598664555,26.9254549727,26.9254549727
016104,75.5732322665,26.8946240386,26.8946240386
016105,75.5531527797,26.8874782479,26.8874782479
016106,75.5911332593,26.9009945408,26.9009945408
016107,75.5407863476,26.8830773437,26.8830773437
016108,75.4892813923,26.8647480134,26.8647480134
016109,75.5102999356,26.8722279938,26.8722279938
016110,75.584897561,26.8987754176,26.8987754176
016111,75.6174572817,26.9103626052,26.9103626052
016112,75.7009110204,26.9400617101,26.9400617101
016201,75.6507453268,26.9222089823,26.9222089823
016202,75.6278145009,26.9140484878,26.9140484878
016203,75.6598664555,26.9254549727,26.9254549727
016204,75.5732322665,26.8946240386,26.8946240386
016205,75.5531527797,26.8874782479,26.8874782479
016206,75.5911332593,26.9009945408,26.9009945408
016207,75.5407863476,26.8830773437,26.8830773437
016208,75.4892813923,26.8647480134,26.8647480134
016209,75.5102999356,26.8722279938,26.8722279938
016210,75.584897561,26.8987754176,26.8987754176
016211,75.6174572817,26.9103626052,26.9103626052
016212,75.7009110204,26.9400617101,26.9400617101
016301,75.6507453268,26.9222089823,26.9222089823
016302,75.6278145009,26.9140484878,26.9140484878
016303,75.6598664555,26.9254549727,26.9254549727
016304,75.5732322665,26.8946240386,26.8946240386
016305,75.5531527797,26.8874782479,26.8874782479
016306,75.5911332593,26.9009945408,26.9009945408
016307,75.5407863476,26.8830773437,26.8830773437
016308,75.4892813923,26.8647480134,26.8647480134
016309,75.5102999356,26.8722279938,26.8722279938
016310,75.584897561,26.8987754176,26.8987754176
016311,75.6174572817,26.9103626052,26.9103626052
016312,75.7009110204,26.9400617101,26.9400617101
016401,75.6507453268,26.9222089823,26.9222089823
016402,75.6278145009,26.9140484878,26.9140484878
016403,75.6598664555,26.9254549727,26.9254549727
016404,75.5732322665,26.8946240386,26.8946240386
016405,75.5531527797,26.8874782479,26.8874782479
016406,75.5911332593,26.9009945408,26.9009945408
016407,75.5407863476,26.8830773437,26.8830773437
016408,75.4892813923,26.8647480134,26.8647480134
016409,75.5102999356,26.8722279938,26.8722279938
016410,75.584897561,26.8987754176,26.8987754176
016411,75.6174572817,26.9103626052,26.9103626052
016412,75.7009110204,26.9400617101,26.9400617101
016501,75.6507453268,26.9222089823,26.9222089823
016502,75.6278145009,26.9140484878,26.9140484878
016503,75.6598664555,26.9254549727,26.9254549727
016504,75.5732322665,26.8946240386,26.8946240386
016505,75.5531527797,26.8874782479,26.8874782479
016506,75.5911332593,26.9009945408,26.9009945408
016507,75.5407863476,26.8830773437,26.8830773437
016508,75.4892813923,26.8647480134,26.8647480134
016509,75.5102999356,26.8722279938,26.8722279938
016510,75.584897561,26.8987754176,26.8987754176
016511,75.6174572817,26.9103626052,26.9103626052
016512,75.7009110204,26.9400617101,26.9400617101
016601,75.6507453268,26.9222089823,26.9222089823
