date,co2,no_co2,spinup
015102,0.00783177583335,0.00783177583335,0.00613057036118
015103,0.00807214060196,0.00807214060196,0.00632460518293
015104,0.00851109561792,0.00851109561792,0.00666901878446
015105,0.00917372791745,0.00917372791745,0.00718948800266
015106,0.0100418485576,0.0100418485576,0.00787497356216
015107,0.0113330986372,0.0113330986372,0.00889814931315
015108,0.012361122122,0.012361122122,0.00971385937679
015109,0.0121994527567,0.0121994527567,0.00958172648396
015110,0.0110270239787,0.0110270239787,0.00864881144202
015111,0.00967892230397,0.00967892230397,0.00758328942503
015112,0.00851491746841,0.00851491746841,0.00666581234954
015201,0.00794463005455,0.00794463005455,0.00621785544607
015202,0.00788969975469,0.00788969975469,0.00617477552377
015203,0.00813879567774,0.00813879567774,0.00637678329048
015204,0.00852129233991,0.00852129233991,0.00667961356312
015205,0.00918692568977,0.00918692568977,0.0072024682448
015206,0.0100869794919,0.0100869794919,0.0079128724245
015207,0.0111496249317,0.0111496249317,0.0087523914996
015208,0.0121413130534,0.0121413130534,0.00953762937749
015209,0.0120120937231,0.0120120937231,0.00943315516623
015210,0.0109606735876,0.0109606735876,0.00859644639546
015211,0.00950994763525,0.00950994763525,0.0074488460939
015212,0.00849450912241,0.00849450912241,0.00665071491314
015301,0.00791414271787,0.00791414271787,0.00619387763498
015302,0.00784635662957,0.00784635662957,0.0061417350931
015303,0.00810354010694,0.00810354010694,0.00634672406536
015304,0.00852811217428,0.00852811217428,0.00668389282469
015305,0.0091364209745,0.0091364209745,0.00716111214955
015306,0.00995972204763,0.00995972204763,0.00780953782109
015307,0.0110822567971,0.0110822567971,0.00869656732948
015308,0.0120989517683,0.0120989517683,0.00950211044707
015309,0.0119878484712,0.0119878484712,0.00941235954333
015310,0.0108638733385,0.0108638733385,0.00851871921893
015311,0.00948659682126,0.00948659682126,0.00742938946808
015312,0.00836146657814,0.00836146657814,0.00654115565289
015401,0.00780649400972,0.00780649400972,0.00610435624249
015402,0.00762617467086,0.00762617467086,0.00596563607937
015403,0.00790708668133,0.00790708668133,0.00619067557715
015404,0.00822390866923,0.00822390866923,0.00644182688749
015405,0.00900360004931,0.00900360004931,0.00705425610923
015406,0.00987946109979,0.00987946109979,0.00774449516148
015407,0.0110255611475,0.0110255611475,0.00865049315664
015408,0.0119521048017,0.0119521048017,0.00938339522627
015409,0.012060672795,0.012060672795,0.00946909652385
015410,0.0108145859233,0.0108145859233,0.00847922620821
015411,0.00962138202523,0.00962138202523,0.00753482872771
