date,co2,no_co2,spinup
016111,3.372465048,2.3872827285,2.30469644861
016112,3.10625075075,2.1741676015,2.07841723505
016201,2.97803251828,2.07340007326,1.97938173624
016202,2.86980738978,1.99137423919,1.90619721434
016203,2.79670142467,1.94475245145,1.8591014862
016204,2.78144945722,1.93034722191,1.84420820696
016205,2.80618229626,1.95776564102,1.87772370718
016206,3.05718386548,2.15544655328,2.07296844499
016207,3.34199778838,2.36181965957,2.26366272856
016208,3.39552643807,2.38941197192,2.31517350109
016209,3.34847203434,2.35480871993,2.28875844256
016210,3.36260000744,2.38236017354,2.31188772944
016211,3.34091409737,2.36414752227,2.28517767127
016212,3.06226267453,2.14889825686,2.0500787699
016301,2.94168108186,2.05541234247,1.95652594432
016302,2.84405705359,1.98754611785,1.89635099524
016303,2.78371514484,1.93330618337,1.84300152609
016304,2.78862552245,1.94304562627,1.84752032703
016305,2.81686419208,1.98587285569,1.89986996215
016306,3.12800123896,2.22848611744,2.13563943994
016307,3.38344825325,2.41041374614,2.3066294044
016308,3.41874584823,2.41514369566,2.33746910069
016309,3.3581535472,2.36766478787,2.29570964546
016310,3.36020397083,2.36827154801,2.30090665718
016311,3.3401428449,2.36519861479,2.286998978
016312,3.08418687382,2.16320738584,2.0664164481
016401,2.94950287166,2.05352403384,1.96331418239
016402,2.84916153649,1.97534472111,1.89003973026
016403,2.80463032842,1.931923159,1.84607578807
016404,2.78242446189,1.92664892282,1.83838099544
016405,2.82815868628,1.98132206212,1.89918906248
016406,3.1064142776,2.17956660558,2.09545176903
016407,3.36471712613,2.35761672974,2.26818142564
016408,3.39683827954,2.36689658287,2.30081387282
016409,3.33628500884,2.32386025122,2.26360922023
016410,3.34627096465,2.3370846255,2.28235810082
016411,3.31363719067,2.30753861023,2.24730448896
016412,3.05402601495,2.11362798202,2.03079384582
016501,2.94197867528,2.0364807744,1.95164538078
016502,2.83981383955,1.94908441912,1.87449938628
016503,2.77714955779,1.9023223611,1.82879434218
016504,2.74743241033,1.88838383763,1.81321957414
016505,2.79153888494,1.93672634505,1.85662318959
016506,3.06027512317,2.14488455985,2.06317810191
016507,3.33892602224,2.3551363183,2.26103136581
016508,3.38255749452,2.3669445636,2.29826381434
016509,3.34032682694,2.33672628681,2.27199302121
016510,3.35336566578,2.35855355194,2.29270593329
016511,3.31970899682,2.3350076613,2.26353317547
016512,3.06264126876,2.14680909694,2.05204205666
016601,2.94128003336,2.05557757995,1.96371868038
