1,0,0,0,0.017481526,0.025386835,0.011296392,0.044756956,8.08E-04,0.001234674,0.019842952,0.024319157,0.053904198,-9.63E-04,0.019842952,-0.028678987,0.025980737,0.026667543,0.02304041,0,0,0.013340165,0.012402801,-0.024832463,0.024319157,0.03241146,0.012841329,0.00527822,0.018657329,-2.88E-04,0.010278139,0.003188185,0.006097221,0
0,1,0,0,-0.011156784,0.1655047,-0.124563426,0.41165954,9.93E-04,0.002875894,0.15278207,-0.08661366,-0.50603247,-0.3624521,0.15278207,-0.11847346,0.29593128,0.46114787,0.4337177,-0.008070199,-0.008070353,0.08526753,0.08238348,0.013312876,-0.08661366,0.29359108,-0.03687546,-0.06892649,0.102237284,7.28E-04,-0.04525164,-0.35566288,-0.07580037,-0.31866428
0,0,1,0,0.08005023,-0.020514758,-0.04567938,-0.105486706,0.109283015,0.10557737,-0.21261857,0.118441604,0.03530502,0.08450162,-0.21261857,-0.117581934,-0.001058138,0.027473412,0.026043545,0.48339376,0.48339367,0.17186952,0.17640509,0.031281084,0.118441604,-0.07128612,0.20603858,0.22907926,-0.11172917,0.059005197,0.23723774,0.070071764,0.255606,0.7573316
0,0,0,1,-0.39691705,-0.47862437,-0.096168324,-0.23489003,-0.7306197,-0.72916394,-0.24530144,-0.35209367,0.017338099,-0.55052704,-0.24530144,0.2316022,-0.49447614,-0.46554023,-0.44481432,0.71718866,0.71718866,-0.17916371,-0.18592767,0.2730617,-0.35209367,-0.24208376,-0.08247173,0.058286704,-0.5991755,-0.5595001,-0.043682165,0.15592687,-0.006797601,0.081083946
0.017481526,-0.011156784,0.08005023,-0.39691705,1,0.34882805,0.8360936,0.23562449,0.5500451,0.5487431,0.18072961,0.28189087,0.02028056,0.26839188,0.18072961,-0.2772012,0.3732527,0.3305614,0.3530221,-0.3038093,-0.30380923,0.23200475,0.22184677,-0.26564804,0.28189087,0.18333523,0.21878867,0.1283369,0.34271446,0.41030544,0.2032089,0.3170241,0.1691174,0.011121478
0.025386835,0.1655047,-0.020514758,-0.47862437,0.34882805,1,0.040826846,0.7538666,0.7486888,0.7551925,0.618389,0.7532396,-0.21523696,0.20853874,0.618389,-0.85433996,0.9567019,0.79321635,0.758168,-0.38146845,-0.3814684,0.7290443,0.71215326,-0.80937153,0.7532396,0.51691216,0.63108844,0.44614503,0.92630273,0.40587577,0.5935219,-0.35255712,0.492049,-0.19335528
0.011296392,-0.124563426,-0.04567938,-0.096168324,0.8360936,0.040826846,1,-0.002775902,0.15131979,0.15021029,0.09324219,0.07234788,0.10441313,0.1496465,0.09324219,-0.07806456,0.023797356,-0.04262848,-0.003236059,-0.10301494,-0.10301485,0.096194796,0.08589885,-0.10154078,0.07234788,0.005240476,0.14804313,0.13818479,0.049106203,0.110626124,0.14872956,0.496347,0.15108483,0.027104424
0.044756956,0.41165954,-0.105486706,-0.23489003,0.23562449,0.7538666,-0.002775902,1,0.41896224,0.42500314,0.540156,0.5424104,-0.5055395,-0.1159906,0.540156,-0.760995,0.8409584,0.8365093,0.83978504,-0.21203299,-0.21203296,0.57304037,0.55274767,-0.5174858,0.5424104,0.5939548,0.43002716,0.28539222,0.66955996,0.16187395,0.39701694,-0.35291258,0.30148166,-0.37384665
8.08E-04,9.93E-04,0.109283015,-0.7306197,0.5500451,0.7486888,0.15131979,0.41896224,1,0.9999365,0.3477422,0.560716,0.005563677,0.39946163,0.3477422,-0.49668318,0.7467249,0.6656424,0.635853,-0.58536875,-0.5853687,0.3727474,0.36883217,-0.5064439,0.560716,0.31563532,0.29305774,0.1076356,0.78479046,0.71223646,0.2558064,-0.14466672,0.18003887,-0.01925897
0.001234674,0.002875894,0.10557737,-0.72916394,0.5487431,0.7551925,0.15021029,0.42500314,0.9999365,1,0.35203788,0.5654795,0.002472076,0.3975524,0.35203788,-0.50215256,0.7523916,0.66961324,0.6395397,-0.585594,-0.58559394,0.37667853,0.3724282,-0.5126523,0.5654795,0.31888485,0.29637983,0.10986106,0.7906791,0.7127122,0.2589823,-0.14903273,0.1821718,-0.022908635
0.019842952,0.15278207,-0.21261857,-0.24530144,0.18072961,0.618389,0.09324219,0.540156,0.3477422,0.35203788,1,0.3887425,-0.11106384,0.106941596,1,-0.62684846,0.546297,0.39652315,0.36732307,-0.20824178,-0.20824173,0.64379287,0.6416546,-0.59178686,0.3887425,0.4374987,0.59806234,0.5295168,0.5698595,-0.14694872,0.5746755,-0.05633223,0.5438319,-0.23268342
0.024319157,-0.08661366,0.118441604,-0.35209367,0.28189087,0.7532396,0.07234788,0.5424104,0.560716,0.5654795,0.3887425,1,-2.28E-05,0.3208487,0.3887425,-0.76695263,0.68857014,0.494524,0.4992708,-0.23051912,-0.23051909,0.6020789,0.5880885,-0.62408984,1,-0.024902241,0.60502553,0.43838447,0.6887535,0.30185094,0.5691076,-0.2000754,0.48562622,0.09633057
0.053904198,-0.50603247,0.03530502,0.017338099,0.02028056,-0.21523696,0.10441313,-0.5055395,0.005563677,0.002472076,-0.11106384,-2.28E-05,1,0.42703706,-0.11106384,0.24703369,-0.32256073,-0.4079511,-0.4244917,0.009801317,0.009801316,-0.11256298,-0.10341045,-0.02485553,-2.28E-05,-0.4275327,0.021516383,0.08530609,-0.1645913,0.03529997,0.04061659,0.39169446,0.09721476,0.30792865
-9.63E-04,-0.3624521,0.08450162,-0.55052704,0.26839188,0.20853874,0.1496465,-0.1159906,0.39946163,0.3975524,0.106941596,0.3208487,0.42703706,1,0.106941596,-0.047235146,0.15193239,0.060200315,0.051524572,-0.32320598,-0.32320598,0.118262514,0.112698264,-0.17132054,0.3208487,0.001878215,0.14564764,0.10896922,0.26873446,0.27132308,0.13652407,0.10077626,0.14965546,0.17794648
0.019842952,0.15278207,-0.21261857,-0.24530144,0.18072961,0.618389,0.09324219,0.540156,0.3477422,0.35203788,1,0.3887425,-0.11106384,0.106941596,1,-0.62684846,0.546297,0.39652315,0.36732307,-0.20824178,-0.20824173,0.64379287,0.6416546,-0.59178686,0.3887425,0.4374987,0.59806234,0.5295168,0.5698595,-0.14694872,0.5746755,-0.05633223,0.5438319,-0.23268342
-0.028678987,-0.11847346,-0.117581934,0.2316022,-0.2772012,-0.85433996,-0.07806456,-0.760995,-0.49668318,-0.50215256,-0.62684846,-0.76695263,0.24703369,-0.047235146,-0.62684846,1,-0.8142971,-0.6293528,-0.6408971,0.09789429,0.09789427,-0.9079325,-0.8911229,0.7309453,-0.76695263,-0.49454284,-0.8569937,-0.7302897,-0.69770277,-0.0405593,-0.8299052,0.17557715,-0.75404465,0.0832899
0.025980737,0.29593128,-0.001058138,-0.49447614,0.3732527,0.9567019,0.023797356,0.8409584,0.7467249,0.7523916,0.546297,0.68857014,-0.32256073,0.15193239,0.546297,-0.8142971,1,0.927723,0.9151354,-0.3913304,-0.3913304,0.64069957,0.6197066,-0.6935295,0.68857014,0.5927325,0.50936466,0.3191642,0.8847989,0.46224415,0.46993285,-0.42451274,0.36175346,-0.2688094
0.026667543,0.46114787,0.027473412,-0.46554023,0.3305614,0.79321635,-0.04262848,0.8365093,0.6656424,0.66961324,0.39652315,0.494524,-0.4079511,0.060200315,0.39652315,-0.6293528,0.927723,1,0.97965515,-0.36749175,-0.36749175,0.43459815,0.4146094,-0.491162,0.494524,0.6017818,0.2739706,0.10135032,0.73631454,0.49530953,0.23738852,-0.4984994,0.13545606,-0.32173777
0.02304041,0.4337177,0.026043545,-0.44481432,0.3530221,0.758168,-0.003236059,0.83978504,0.635853,0.6395397,0.36732307,0.4992708,-0.4244917,0.051524572,0.36732307,-0.6408971,0.9151354,0.97965515,1,-0.34831148,-0.3483115,0.42554197,0.4019081,-0.4326351,0.4992708,0.6118994,0.26699722,0.09706308,0.69916415,0.4733683,0.23069306,-0.4626908,0.12889285,-0.33438435
0,-0.008070199,0.48339376,0.71718866,-0.3038093,-0.38146845,-0.10301494,-0.21203299,-0.58536875,-0.585594,-0.20824178,-0.23051912,0.009801317,-0.32320598,-0.20824178,0.09789429,-0.3913304,-0.36749175,-0.34831148,1,1,0.015596906,0.014329894,0.18722665,-0.23051912,-0.1559144,0.10399184,0.2507405,-0.5197982,-0.517834,0.16335884,0.18373151,0.21100456,0.48488966
0,-0.008070353,0.48339367,0.71718866,-0.30380923,-0.3814684,-0.10301485,-0.21203296,-0.5853687,-0.58559394,-0.20824173,-0.23051909,0.009801316,-0.32320598,-0.20824173,0.09789427,-0.3913304,-0.36749175,-0.3483115,1,1,0.015596871,0.014329855,0.18722664,-0.23051909,-0.15591438,0.103991814,0.25074047,-0.51979816,-0.51783395,0.16335882,0.18373157,0.21100451,0.4848897
0.013340165,0.08526753,0.17186952,-0.17916371,0.23200475,0.7290443,0.096194796,0.57304037,0.3727474,0.37667853,0.64379287,0.6020789,-0.11256298,0.118262514,0.64379287,-0.9079325,0.64069957,0.43459815,0.42554197,0.015596906,0.015596871,1,0.9971105,-0.76293015,0.6020789,0.44570225,0.9721143,0.91825706,0.5397989,-0.14730233,0.9629277,-0.008288069,0.9316319,-0.007936791
0.012402801,0.08238348,0.17640509,-0.18592767,0.22184677,0.71215326,0.08589885,0.55274767,0.36883217,0.3724282,0.6416546,0.5880885,-0.10341045,0.112698264,0.6416546,-0.8911229,0.6197066,0.4146094,0.4019081,0.014329894,0.014329855,0.9971105,1,-0.7543773,0.5880885,0.4215215,0.9709973,0.92003167,0.52305907,-0.15993798,0.96181726,-0.002692343,0.9350437,0.006372718
-0.024832463,0.013312876,0.031281084,0.2730617,-0.26564804,-0.80937153,-0.10154078,-0.5174858,-0.5064439,-0.5126523,-0.59178686,-0.62408984,-0.02485553,-0.17132054,-0.59178686,0.7309453,-0.6935295,-0.491162,-0.4326351,0.18722665,0.18722664,-0.76293015,-0.7543773,1,-0.62408984,-0.34302935,-0.728768,-0.618422,-0.7253122,-0.24233325,-0.7101132,0.03799272,-0.64559066,0.06872698
0.024319157,-0.08661366,0.118441604,-0.35209367,0.28189087,0.7532396,0.07234788,0.5424104,0.560716,0.5654795,0.3887425,1,-2.28E-05,0.3208487,0.3887425,-0.76695263,0.68857014,0.494524,0.4992708,-0.23051912,-0.23051909,0.6020789,0.5880885,-0.62408984,1,-0.024902243,0.60502553,0.43838447,0.6887535,0.30185094,0.5691076,-0.2000754,0.48562622,0.09633057
0.03241146,0.29359108,-0.07128612,-0.24208376,0.18333523,0.51691216,0.005240476,0.5939548,0.31563532,0.31888485,0.4374987,-0.024902241,-0.4275327,0.001878215,0.4374987,-0.49454284,0.5927325,0.6017818,0.6118994,-0.1559144,-0.15591438,0.44570225,0.4215215,-0.34302935,-0.024902243,1,0.2945626,0.233077,0.4537411,0.08434268,0.28158745,-0.21635017,0.23000976,-0.3893541
0.012841329,-0.03687546,0.20603858,-0.08247173,0.21878867,0.63108844,0.14804313,0.43002716,0.29305774,0.29637983,0.59806234,0.60502553,0.021516383,0.14564764,0.59806234,-0.8569937,0.50936466,0.2739706,0.26699722,0.10399184,0.103991814,0.9721143,0.9709973,-0.728768,0.60502553,0.2945626,1,0.96713454,0.43725112,-0.22147651,0.99622375,0.114999145,0.97999984,0.113218956
0.00527822,-0.06892649,0.22907926,0.058286704,0.1283369,0.44614503,0.13818479,0.28539222,0.1076356,0.10986106,0.5295168,0.43838447,0.08530609,0.10896922,0.5295168,-0.7302897,0.3191642,0.10135032,0.09706308,0.2507405,0.25074047,0.91825706,0.92003167,-0.618422,0.43838447,0.233077,0.96713454,1,0.23400985,-0.39963344,0.9785353,0.19897749,0.9940356,0.16160253
0.018657329,0.102237284,-0.11172917,-0.5991755,0.34271446,0.92630273,0.049106203,0.66955996,0.78479046,0.7906791,0.5698595,0.6887535,-0.1645913,0.26873446,0.5698595,-0.69770277,0.8847989,0.73631454,0.69916415,-0.5197982,-0.51979816,0.5397989,0.52305907,-0.7253122,0.6887535,0.4537411,0.43725112,0.23400985,1,0.53452253,0.39530906,-0.3451206,0.2906097,-0.24079868
-2.88E-04,7.28E-04,0.059005197,-0.5595001,0.41030544,0.40587577,0.110626124,0.16187395,0.71223646,0.7127122,-0.14694872,0.30185094,0.03529997,0.27132308,-0.14694872,-0.0405593,0.46224415,0.49530953,0.4733683,-0.517834,-0.51783395,-0.14730233,-0.15993798,-0.24233325,0.30185094,0.08434268,-0.22147651,-0.39963344,0.53452253,1,-0.24593607,-0.14072658,-0.33903408,-0.02817085
0.010278139,-0.04525164,0.23723774,-0.043682165,0.2032089,0.5935219,0.14872956,0.39701694,0.2558064,0.2589823,0.5746755,0.5691076,0.04061659,0.13652407,0.5746755,-0.8299052,0.46993285,0.23738852,0.23069306,0.16335884,0.16335882,0.9629277,0.96181726,-0.7101132,0.5691076,0.28158745,0.99622375,0.9785353,0.39530906,-0.24593607,1,0.14004798,0.9887651,0.1504087
0.003188185,-0.35566288,0.070071764,0.15592687,0.3170241,-0.35255712,0.496347,-0.35291258,-0.14466672,-0.14903273,-0.05633223,-0.2000754,0.39169446,0.10077626,-0.05633223,0.17557715,-0.42451274,-0.4984994,-0.4626908,0.18373151,0.18373157,-0.008288069,-0.002692343,0.03799272,-0.2000754,-0.21635017,0.114999145,0.19897749,-0.3451206,-0.14072658,0.14004798,1,0.19847944,0.26831868
0.006097221,-0.07580037,0.255606,-0.006797601,0.1691174,0.492049,0.15108483,0.30148166,0.18003887,0.1821718,0.5438319,0.48562622,0.09721476,0.14965546,0.5438319,-0.75404465,0.36175346,0.13545606,0.12889285,0.21100456,0.21100451,0.9316319,0.9350437,-0.64559066,0.48562622,0.23000976,0.97999984,0.9940356,0.2906097,-0.33903408,0.9887651,0.19847944,1,0.19190812
0,-0.31866428,0.7573316,0.081083946,0.011121478,-0.19335528,0.027104424,-0.37384665,-0.01925897,-0.022908635,-0.23268342,0.09633057,0.30792865,0.17794648,-0.23268342,0.0832899,-0.2688094,-0.32173777,-0.33438435,0.48488966,0.4848897,-0.007936791,0.006372718,0.06872698,0.09633057,-0.3893541,0.113218956,0.16160253,-0.24079868,-0.02817085,0.1504087,0.26831868,0.19190812,1
